Gene stable ID,Gene name,FlyBase gene ID,FlyBase gene name ID,NCBI gene (formerly Entrezgene) ID
FBgn0033226,CG1882,FBgn0033226,FBgn0033226,35733
FBgn0036532,CG13445,FBgn0036532,FBgn0036532,39719
FBgn0036028,CG16717,FBgn0036028,FBgn0036028,39129
FBgn0037531,CG10445,FBgn0037531,FBgn0037531,40938
FBgn0033307,CG14752,FBgn0033307,FBgn0033307,35840
FBgn0085374,CG34345,FBgn0085374,FBgn0085374,5740402
FBgn0040256,Ugt35C1,FBgn0040256,FBgn0040256,53507
FBgn0052320,CG32320,FBgn0052320,FBgn0052320,317977
FBgn0037517,CG10086,FBgn0037517,FBgn0037517,40920
FBgn0045827,CG13245,FBgn0045827,FBgn0045827,50456
FBgn0278604,dmt,FBgn0278604,FBgn0278604,41180
FBgn0033268,Obp44a,FBgn0033268,FBgn0033268,35789
FBgn0265579,CG44406,FBgn0265579,FBgn0265579,19836138
FBgn0036893,PIG-F,FBgn0036893,FBgn0036893,40139
FBgn0264446,asRNA:CR43864,FBgn0264446,FBgn0264446,
FBgn0033302,Cyp6a14,FBgn0033302,FBgn0033302,35835
FBgn0082937,snoRNA:Me28S-C2645b,FBgn0082937,FBgn0082937,
FBgn0038523,CG7587,FBgn0038523,FBgn0038523,42113
FBgn0033994,CG7544,FBgn0033994,FBgn0033994,36680
FBgn0037621,M1BP,FBgn0037621,FBgn0037621,41042
FBgn0264562,Hr4,FBgn0264562,FBgn0264562,31162
FBgn0027586,CG5867,FBgn0027586,FBgn0027586,34728
FBgn0035152,CG3386,FBgn0035152,FBgn0035152,38081
FBgn0038745,CG4538,FBgn0038745,FBgn0038745,42369
FBgn0029514,312,FBgn0029514,FBgn0029514,38161
FBgn0022960,vimar,FBgn0022960,FBgn0022960,35609
FBgn0265738,lncRNA:CR44545,FBgn0265738,FBgn0265738,
FBgn0030834,CG8675,FBgn0030834,FBgn0030834,32716
FBgn0035294,Mfap1,FBgn0035294,FBgn0035294,38256
FBgn0040623,Spase12,FBgn0040623,FBgn0040623,50096
FBgn0267676,asRNA:CR46012,FBgn0267676,FBgn0267676,
FBgn0031098,CG17068,FBgn0031098,FBgn0031098,33024
FBgn0020908,Scp1,FBgn0020908,FBgn0020908,3355102
FBgn0030217,CG2124,FBgn0030217,FBgn0030217,31989
FBgn0086613,Ino80,FBgn0086613,FBgn0086613,42314
FBgn0025632,CG4313,FBgn0025632,FBgn0025632,31169
FBgn0015513,mbc,FBgn0015513,FBgn0015513,42817
FBgn0051952,CG31952,FBgn0051952,FBgn0051952,326179
FBgn0039655,CG14507,FBgn0039655,FBgn0039655,43461
FBgn0033062,Ars2,FBgn0033062,FBgn0033062,35539
FBgn0039704,neo,FBgn0039704,FBgn0039704,43523
FBgn0024558,Dph5,FBgn0024558,FBgn0024558,42663
FBgn0028983,Spn55B,FBgn0028983,FBgn0028983,49803
FBgn0085419,Rgk2,FBgn0085419,FBgn0085419,37132
FBgn0267641,lncRNA:CR45979,FBgn0267641,FBgn0267641,
FBgn0263113,Cc2d2a,FBgn0263113,FBgn0263113,36982
FBgn0046697,Ppr-Y,FBgn0046697,FBgn0046697,3355180
FBgn0052453,CG32453,FBgn0052453,FBgn0052453,318036
FBgn0052453,CG32453,FBgn0052453,FBgn0052453,40482
FBgn0035888,CG7120,FBgn0035888,FBgn0035888,38954
FBgn0050269,CG30269,FBgn0050269,FBgn0050269,37600
FBgn0038609,Nup43,FBgn0038609,FBgn0038609,42209
FBgn0264719,lncRNA:CR43987,FBgn0264719,FBgn0264719,
FBgn0050087,CG30087,FBgn0050087,FBgn0050087,246446
FBgn0011931,tRNA:Asn-GTT-1-6,FBgn0011931,FBgn0011931,
FBgn0036652,CG13032,FBgn0036652,FBgn0036652,39863
FBgn0034075,Asph,FBgn0034075,FBgn0034075,36778
FBgn0031779,CG9175,FBgn0031779,FBgn0031779,33862
FBgn0259702,CG42356,FBgn0259702,FBgn0259702,7354374
FBgn0031049,Sec61gamma,FBgn0031049,FBgn0031049,32968
FBgn0004893,bowl,FBgn0004893,FBgn0004893,33602
FBgn0032634,Rpb11,FBgn0032634,FBgn0032634,35043
FBgn0278597,lncRNA:CR46267,FBgn0278597,FBgn0278597,
FBgn0038309,Amt,FBgn0038309,FBgn0038309,41841
FBgn0064119,CG33934,FBgn0064119,FBgn0064119,3772159
FBgn0263521,mir-4969,FBgn0263521,FBgn0263521,
FBgn0267244,lncRNA:CR45684,FBgn0267244,FBgn0267244,
FBgn0038360,CG9590,FBgn0038360,FBgn0038360,41907
FBgn0267460,lncRNA:CR45810,FBgn0267460,FBgn0267460,
FBgn0035077,CG9083,FBgn0035077,FBgn0035077,37982
FBgn0038320,Sra-1,FBgn0038320,FBgn0038320,41861
FBgn0032519,CG16957,FBgn0032519,FBgn0032519,34755
FBgn0032348,CG4751,FBgn0032348,FBgn0032348,34551
FBgn0032100,CG13108,FBgn0032100,FBgn0032100,34240
FBgn0030584,CG14407,FBgn0030584,FBgn0030584,32410
FBgn0261067,LSm1,FBgn0261067,FBgn0261067,37413
FBgn0036254,CG5645,FBgn0036254,FBgn0036254,39382
FBgn0030974,Flacc,FBgn0030974,FBgn0030974,32886
FBgn0039178,CG6356,FBgn0039178,FBgn0039178,42893
FBgn0003683,term,FBgn0003683,FBgn0003683,47208
FBgn0033828,CG17048,FBgn0033828,FBgn0033828,36479
FBgn0283477,SF2,FBgn0283477,FBgn0283477,53443
FBgn0263590,asRNA:CR43615,FBgn0263590,FBgn0263590,
FBgn0028916,CG33090,FBgn0028916,FBgn0028916,34835
FBgn0034646,Rae1,FBgn0034646,FBgn0034646,37467
FBgn0267191,lncRNA:CR45631,FBgn0267191,FBgn0267191,
FBgn0061469,Ube3a,FBgn0061469,FBgn0061469,39266
FBgn0085470,lmgB,FBgn0085470,FBgn0085470,44128
FBgn0030628,CG9114,FBgn0030628,FBgn0030628,32460
FBgn0032720,mRpL13,FBgn0032720,FBgn0032720,35145
FBgn0035218,CG9173,FBgn0035218,FBgn0035218,38165
FBgn0010265,RpS13,FBgn0010265,FBgn0010265,34149
FBgn0028538,Sec71,FBgn0028538,FBgn0028538,34785
FBgn0085324,CG34295,FBgn0085324,FBgn0085324,5740413
FBgn0029701,CG12691,FBgn0029701,FBgn0029701,31370
FBgn0034990,CG11406,FBgn0034990,FBgn0034990,37877
FBgn0051820,CG31820,FBgn0051820,FBgn0051820,318961
FBgn0001123,Galphas,FBgn0001123,FBgn0001123,37805
FBgn0051785,CG31785,FBgn0051785,FBgn0051785,318940
FBgn0261597,RpS26,FBgn0261597,FBgn0261597,35098
FBgn0039559,NSD,FBgn0039559,FBgn0039559,43351
FBgn0267886,CR46174,FBgn0267886,FBgn0267886,
FBgn0029590,CG14811,FBgn0029590,FBgn0029590,31132
FBgn0262317,mir-966,FBgn0262317,FBgn0262317,
FBgn0039831,CG12054,FBgn0039831,FBgn0039831,43694
FBgn0265257,CG44271,FBgn0265257,FBgn0265257,19835868
FBgn0052817,CG32817,FBgn0052817,FBgn0052817,318226
FBgn0031800,CG9497,FBgn0031800,FBgn0031800,33884
FBgn0259733,tal-AA,FBgn0259733,FBgn0259733,7354377
FBgn0003459,stwl,FBgn0003459,FBgn0003459,39581
FBgn0260006,drd,FBgn0260006,FBgn0260006,318102
FBgn0062449,CG13197,FBgn0062449,FBgn0062449,36253
FBgn0051071,tRNA:Gln-TTG-1-2,FBgn0051071,FBgn0051071,
FBgn0013278,Hsp70Bb,FBgn0013278,FBgn0013278,44921
FBgn0013278,Hsp70Bb,FBgn0013278,FBgn0013278,48582
FBgn0013278,Hsp70Bb,FBgn0013278,FBgn0013278,48583
FBgn0003044,Pcl,FBgn0003044,FBgn0003044,37069
FBgn0051105,ppk22,FBgn0051105,FBgn0051105,318593
FBgn0039346,CG5079,FBgn0039346,FBgn0039346,43089
FBgn0259148,CG42263,FBgn0259148,FBgn0259148,7354413
FBgn0013305,Nmda1,FBgn0013305,FBgn0013305,36419
FBgn0029968,Ir7g,FBgn0029968,FBgn0029968,31694
FBgn0051735,CG31735,FBgn0051735,FBgn0051735,318922
FBgn0030979,CG14190,FBgn0030979,FBgn0030979,32891
FBgn0034897,Sesn,FBgn0034897,FBgn0034897,37755
FBgn0031857,LUBEL,FBgn0031857,FBgn0031857,33950
FBgn0086025,snoRNA:Me28S-A2589c,FBgn0086025,FBgn0086025,
FBgn0010246,Myo61F,FBgn0010246,FBgn0010246,38153
FBgn0050125,Ir56a,FBgn0050125,FBgn0050125,246471
FBgn0038017,CG4115,FBgn0038017,FBgn0038017,41499
FBgn0044452,Atg2,FBgn0044452,FBgn0044452,38344
FBgn0027495,Smyd4-4,FBgn0027495,FBgn0027495,36299
FBgn0020255,Ran,FBgn0020255,FBgn0020255,44072
FBgn0261461,RhoGAP18B,FBgn0261461,FBgn0261461,32898
FBgn0051211,CG31211,FBgn0051211,FBgn0051211,41443
FBgn0029740,CG12680,FBgn0029740,FBgn0029740,31427
FBgn0283471,wupA,FBgn0283471,FBgn0283471,32794
FBgn0261436,DhpD,FBgn0261436,FBgn0261436,40528
FBgn0266883,lncRNA:CR45344,FBgn0266883,FBgn0266883,
FBgn0267899,CR46187,FBgn0267899,FBgn0267899,
FBgn0001254,ImpE2,FBgn0001254,FBgn0001254,38432
FBgn0265661,lncRNA:CR44468,FBgn0265661,FBgn0265661,
FBgn0265842,lncRNA:CR44631,FBgn0265842,FBgn0265842,
FBgn0015778,rin,FBgn0015778,FBgn0015778,47998
FBgn0263993,CG43736,FBgn0263993,FBgn0263993,3771905
FBgn0025115,Acyp,FBgn0025115,FBgn0025115,34807
FBgn0043841,vir-1,FBgn0043841,FBgn0043841,34652
FBgn0039611,Nepl18,FBgn0039611,FBgn0039611,43410
FBgn0034362,CG5323,FBgn0034362,FBgn0034362,37137
FBgn0042146,CG18823,FBgn0042146,FBgn0042146,59184
FBgn0262427,mir-1016,FBgn0262427,FBgn0262427,
FBgn0035859,CG13678,FBgn0035859,FBgn0035859,38922
FBgn0039080,Ir94h,FBgn0039080,FBgn0039080,42769
FBgn0054056,CG34056,FBgn0054056,FBgn0054056,38106
FBgn0027580,PCB,FBgn0027580,FBgn0027580,36020
FBgn0035806,PGRP-SD,FBgn0035806,FBgn0035806,38858
FBgn0037883,CG14701,FBgn0037883,FBgn0037883,41352
FBgn0030228,BTBD9,FBgn0030228,FBgn0030228,32000
FBgn0263477,scaRNA:PsiU1-6,FBgn0263477,FBgn0263477,
FBgn0033317,CG8635,FBgn0033317,FBgn0033317,35850
FBgn0015033,Cyp4d8,FBgn0015033,FBgn0015033,38841
FBgn0031945,CG7191,FBgn0031945,FBgn0031945,34058
FBgn0001170,H2.0,FBgn0001170,FBgn0001170,33841
FBgn0023081,gek,FBgn0023081,FBgn0023081,37858
FBgn0267803,asRNA:CR46128,FBgn0267803,FBgn0267803,
FBgn0036491,Best4,FBgn0036491,FBgn0036491,39660
FBgn0052819,CG32819,FBgn0052819,FBgn0052819,49952
FBgn0052819,CG32819,FBgn0052819,FBgn0052819,318228
FBgn0052819,CG32819,FBgn0052819,FBgn0052819,318227
FBgn0266978,lncRNA:CR45429,FBgn0266978,FBgn0266978,
FBgn0266877,lncRNA:CR45338,FBgn0266877,FBgn0266877,
FBgn0052685,ZAP3,FBgn0052685,FBgn0052685,31942
FBgn0039726,eIF2Balpha,FBgn0039726,FBgn0039726,43549
FBgn0265866,lncRNA:CR44655,FBgn0265866,FBgn0265866,
FBgn0278608,Dsp1,FBgn0278608,FBgn0278608,117294
FBgn0265878,lncRNA:CR44667,FBgn0265878,FBgn0265878,
FBgn0039707,Prtl99C,FBgn0039707,FBgn0039707,43526
FBgn0266692,asRNA:CR45182,FBgn0266692,FBgn0266692,
FBgn0025833,CG8910,FBgn0025833,FBgn0025833,36896
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,318855
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772148
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772351
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772541
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772505
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3771783
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772565
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3771774
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3771785
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772282
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772448
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772360
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772447
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772345
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772632
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772278
FBgn0053844,His2A:CG33844,FBgn0053844,FBgn0053844,3772618
FBgn0266855,lncRNA:CR45316,FBgn0266855,FBgn0266855,
FBgn0035499,Chd64,FBgn0035499,FBgn0035499,38490
FBgn0039840,pHCl-2,FBgn0039840,FBgn0039840,43703
FBgn0267881,CR46169,FBgn0267881,FBgn0267881,
FBgn0039125,Ndc1,FBgn0039125,FBgn0039125,42825
FBgn0267762,asRNA:CR46093,FBgn0267762,FBgn0267762,
FBgn0037465,CG1105,FBgn0037465,FBgn0037465,40841
FBgn0038581,CG14314,FBgn0038581,FBgn0038581,42179
FBgn0286783,Etf-QO,FBgn0286783,FBgn0286783,36031
FBgn0031684,ND-13A,FBgn0031684,FBgn0031684,33744
FBgn0030342,CG10347,FBgn0030342,FBgn0030342,32141
FBgn0029161,slmo,FBgn0029161,FBgn0029161,44132
FBgn0264572,asRNA:CR43944,FBgn0264572,FBgn0264572,
FBgn0031661,Gmd,FBgn0031661,FBgn0031661,33716
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772225
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772409
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771838
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771910
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772004
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772075
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772715
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771879
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,318854
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772665
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772077
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771816
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771912
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3772702
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771803
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771981
FBgn0051617,His1:CG31617,FBgn0051617,FBgn0051617,3771818
FBgn0001990,wek,FBgn0001990,FBgn0001990,48785
FBgn0051988,CG31988,FBgn0051988,FBgn0051988,326182
FBgn0262334,mir-992,FBgn0262334,FBgn0262334,
FBgn0036592,CG13049,FBgn0036592,FBgn0036592,39788
FBgn0039712,CG15514,FBgn0039712,FBgn0039712,43531
FBgn0051813,nur,FBgn0051813,FBgn0051813,318957
FBgn0262116,RNASEK,FBgn0262116,FBgn0262116,3355016
FBgn0031286,CG3862,FBgn0031286,FBgn0031286,33261
FBgn0000426,SmF,FBgn0000426,FBgn0000426,36314
FBgn0051754,His-Psi:CR31754,FBgn0051754,FBgn0051754,
FBgn0030634,CG9164,FBgn0030634,FBgn0030634,32467
FBgn0261723,Dbx,FBgn0261723,FBgn0261723,38254
FBgn0036536,CG12713,FBgn0036536,FBgn0036536,39724
FBgn0032197,ova,FBgn0032197,FBgn0032197,34362
FBgn0028699,Rh50,FBgn0028699,FBgn0028699,38589
FBgn0261397,didum,FBgn0261397,FBgn0261397,35680
FBgn0001122,Galphao,FBgn0001122,FBgn0001122,36104
FBgn0024330,MED6,FBgn0024330,FBgn0024330,44728
FBgn0266067,lncRNA:CR44820,FBgn0266067,FBgn0266067,
FBgn0037067,Cpr78Ca,FBgn0037067,FBgn0037067,40352
FBgn0083994,lncRNA:CR41352,FBgn0083994,FBgn0083994,
FBgn0037664,CG8420,FBgn0037664,FBgn0037664,41097
FBgn0052208,825-Oak,FBgn0052208,FBgn0052208,317916
FBgn0267991,lncRNA:CR46258,FBgn0267991,FBgn0267991,
FBgn0002941,slou,FBgn0002941,FBgn0002941,42547
FBgn0017545,RpS3A,FBgn0017545,FBgn0017545,43768
FBgn0267043,CG45487,FBgn0267043,FBgn0267043,19834759
FBgn0000557,eEF1alpha2,FBgn0000557,FBgn0000557,43736
FBgn0042133,CG18810,FBgn0042133,FBgn0042133,59171
FBgn0034585,Rbpn-5,FBgn0034585,FBgn0034585,37395
FBgn0051626,CG31626,FBgn0051626,FBgn0051626,318859
FBgn0050349,CG30349,FBgn0050349,FBgn0050349,35885
FBgn0027570,Nep2,FBgn0027570,FBgn0027570,40588
FBgn0036807,CG6893,FBgn0036807,FBgn0036807,40038
FBgn0011481,Ssdp,FBgn0011481,FBgn0011481,42177
FBgn0267975,vib,FBgn0267975,FBgn0267975,42306
FBgn0028412,Mst33A,FBgn0028412,FBgn0028412,34578
FBgn0028644,beat-Ic,FBgn0028644,FBgn0028644,34945
FBgn0031319,CG4896,FBgn0031319,FBgn0031319,33305
FBgn0267159,lncRNA:CR45599,FBgn0267159,FBgn0267159,
FBgn0020280,laf,FBgn0020280,FBgn0020280,40606
FBgn0013301,ProtB,FBgn0013301,FBgn0013301,34867
FBgn0027790,GV1,FBgn0027790,FBgn0027790,38238
FBgn0264599,asRNA:CR43948,FBgn0264599,FBgn0264599,
FBgn0037070,CG11309,FBgn0037070,FBgn0037070,40356
FBgn0036488,CG6878,FBgn0036488,FBgn0036488,39656
FBgn0040352,CG14416,FBgn0040352,FBgn0040352,31273
FBgn0262391,mir-184,FBgn0262391,FBgn0262391,
FBgn0030501,BthD,FBgn0030501,FBgn0030501,
FBgn0266647,CG45154,FBgn0266647,FBgn0266647,19835236
FBgn0033903,CG8323,FBgn0033903,FBgn0033903,36566
FBgn0283548,mir-9381,FBgn0283548,FBgn0283548,
FBgn0267587,asRNA:CR45925,FBgn0267587,FBgn0267587,
FBgn0004228,mex1,FBgn0004228,FBgn0004228,39677
FBgn0259918,inaF-B,FBgn0259918,FBgn0259918,8674114
FBgn0037949,prd1,FBgn0037949,FBgn0037949,41425
FBgn0263852,Dad1,FBgn0263852,FBgn0263852,34159
FBgn0033635,Prip,FBgn0033635,FBgn0033635,36237
FBgn0052024,CG32024,FBgn0052024,FBgn0052024,317828
FBgn0039212,Syx18,FBgn0039212,FBgn0039212,42933
FBgn0262028,lncRNA:CR42839,FBgn0262028,FBgn0262028,
FBgn0259858,Su(Ste):CR42427,FBgn0259858,FBgn0259858,
FBgn0262476,CG43066,FBgn0262476,FBgn0262476,37129
FBgn0259974,Sfp84E,FBgn0259974,FBgn0259974,8674093
FBgn0033936,Achl,FBgn0033936,FBgn0033936,36605
FBgn0003507,srp,FBgn0003507,FBgn0003507,41944
FBgn0052554,CG32554,FBgn0052554,FBgn0052554,32767
FBgn0031420,Atxn7,FBgn0031420,FBgn0031420,33423
FBgn0033312,CG8642,FBgn0033312,FBgn0033312,35845
FBgn0030828,CG5162,FBgn0030828,FBgn0030828,32709
FBgn0034177,AsnRS-m,FBgn0034177,FBgn0034177,36909
FBgn0033362,CG8172,FBgn0033362,FBgn0033362,35905
FBgn0051858,t-cup,FBgn0051858,FBgn0051858,318986
FBgn0033905,CG18324,FBgn0033905,FBgn0033905,36568
FBgn0039929,CG11076,FBgn0039929,FBgn0039929,43830
FBgn0030761,CG9784,FBgn0030761,FBgn0030761,32629
FBgn0025885,Inos,FBgn0025885,FBgn0025885,35671
FBgn0035607,CG4835,FBgn0035607,FBgn0035607,38619
FBgn0051909,CG31909,FBgn0051909,FBgn0051909,319020
FBgn0033998,row,FBgn0033998,FBgn0033998,36685
FBgn0037757,CG8516,FBgn0037757,FBgn0037757,41206
FBgn0001280,janA,FBgn0001280,FBgn0001280,43569
FBgn0013342,nSyb,FBgn0013342,FBgn0013342,38196
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3771729
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,318847
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3771959
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772370
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772032
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772607
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772517
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772173
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772374
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3771792
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772149
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772163
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772619
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772198
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772191
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772421
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3771723
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772552
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772189
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3771771
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772489
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772231
FBgn0053866,His3:CG33866,FBgn0053866,FBgn0053866,3772518
FBgn0034542,Fem-1,FBgn0034542,FBgn0034542,37344
FBgn0031392,AIF,FBgn0031392,FBgn0031392,33390
FBgn0051809,CG31809,FBgn0051809,FBgn0051809,318954
FBgn0038927,CG6015,FBgn0038927,FBgn0038927,42593
FBgn0262851,CR43215,FBgn0262851,FBgn0262851,
FBgn0039923,MED26,FBgn0039923,FBgn0039923,43816
FBgn0013675,mt:CoII,FBgn0013675,FBgn0013675,19893535
FBgn0038251,Hexim,FBgn0038251,FBgn0038251,41778
FBgn0051480,tRNA:Thr-CGT-1-1,FBgn0051480,FBgn0051480,
FBgn0051526,lncRNA:CR31526,FBgn0051526,FBgn0051526,
FBgn0043530,Obp51a,FBgn0043530,FBgn0043530,246666
FBgn0003396,shn,FBgn0003396,FBgn0003396,36171
FBgn0262315,mir-2493,FBgn0262315,FBgn0262315,
FBgn0265274,Inx3,FBgn0265274,FBgn0265274,44266
FBgn0083001,snoRNA:Psi28S-1192a,FBgn0083001,FBgn0083001,
FBgn0023001,melt,FBgn0023001,FBgn0023001,38785
FBgn0050033,CG30033,FBgn0050033,FBgn0050033,246406
FBgn0035785,ppk26,FBgn0035785,FBgn0035785,38835
FBgn0051954,CG31954,FBgn0051954,FBgn0051954,33572
FBgn0267240,lncRNA:CR45680,FBgn0267240,FBgn0267240,
FBgn0261580,CG42690,FBgn0261580,FBgn0261580,10178839
FBgn0029170,TwdlT,FBgn0029170,FBgn0029170,44790
FBgn0005558,ey,FBgn0005558,FBgn0005558,43812
FBgn0003896,tup,FBgn0003896,FBgn0003896,35147
FBgn0266730,lncRNA:CR45203,FBgn0266730,FBgn0266730,
FBgn0051345,CG31345,FBgn0051345,FBgn0051345,41576
FBgn0038645,CG7714,FBgn0038645,FBgn0038645,42250
FBgn0267173,lncRNA:CR45613,FBgn0267173,FBgn0267173,
FBgn0082582,tmod,FBgn0082582,FBgn0082582,43633
FBgn0027085,LeuRS-m,FBgn0027085,FBgn0027085,38581
FBgn0035357,MEP-1,FBgn0035357,FBgn0035357,38327
FBgn0028427,Ilk,FBgn0028427,FBgn0028427,53573
FBgn0033821,CG10799,FBgn0033821,FBgn0033821,36472
FBgn0267725,asRNA:CR46058,FBgn0267725,FBgn0267725,
FBgn0033541,CG12934,FBgn0033541,FBgn0033541,36124
FBgn0265790,lncRNA:CR44579,FBgn0265790,FBgn0265790,
FBgn0003321,sbr,FBgn0003321,FBgn0003321,43944
FBgn0003016,osp,FBgn0003016,FBgn0003016,34850
FBgn0026317,Tsc1,FBgn0026317,FBgn0026317,42862
FBgn0032914,CG14397,FBgn0032914,FBgn0032914,8674022
FBgn0021738,Crg-1,FBgn0021738,FBgn0021738,43900
FBgn0265850,lncRNA:CR44639,FBgn0265850,FBgn0265850,
FBgn0052102,CG32102,FBgn0052102,FBgn0052102,317854
FBgn0053193,sav,FBgn0053193,FBgn0053193,252554
FBgn0035344,Cyp4d20,FBgn0035344,FBgn0035344,38311
FBgn0031097,obst-A,FBgn0031097,FBgn0031097,33022
FBgn0038158,CG14370,FBgn0038158,FBgn0038158,41659
FBgn0032200,CG5676,FBgn0032200,FBgn0032200,34368
FBgn0263219,Dscam4,FBgn0263219,FBgn0263219,2769008
FBgn0036830,CG14077,FBgn0036830,FBgn0036830,40066
FBgn0003660,Syb,FBgn0003660,FBgn0003660,36080
FBgn0263388,lncRNA:CR43440,FBgn0263388,FBgn0263388,
FBgn0034023,Ir52a,FBgn0034023,FBgn0034023,36715
FBgn0053978,CG33978,FBgn0053978,FBgn0053978,3885646
FBgn0033933,CG10104,FBgn0033933,FBgn0033933,36602
FBgn0051174,CG31174,FBgn0051174,FBgn0051174,318616
FBgn0035762,Rint1,FBgn0035762,FBgn0035762,38807
FBgn0264471,lncRNA:CR43879,FBgn0264471,FBgn0264471,
FBgn0266846,lncRNA:CR45308,FBgn0266846,FBgn0266846,
FBgn0030053,CG12081,FBgn0030053,FBgn0030053,31799
FBgn0261245,sing,FBgn0261245,FBgn0261245,32644
FBgn0263871,lncRNA:CR43718,FBgn0263871,FBgn0263871,
FBgn0051108,TTLL5,FBgn0051108,FBgn0051108,43015
FBgn0022936,CycH,FBgn0022936,FBgn0022936,40429
FBgn0267228,lncRNA:CR45668,FBgn0267228,FBgn0267228,
FBgn0039118,CG10208,FBgn0039118,FBgn0039118,42814
FBgn0053462,CG33462,FBgn0053462,FBgn0053462,2768841
FBgn0264817,pre-lola-G,FBgn0264817,FBgn0264817,14462577
FBgn0034662,CG13492,FBgn0034662,FBgn0034662,37487
FBgn0032400,CG6770,FBgn0032400,FBgn0032400,34621
FBgn0262982,CG43290,FBgn0262982,FBgn0262982,12798047
FBgn0261697,tctn,FBgn0261697,FBgn0261697,33866
FBgn0035906,GstO2,FBgn0035906,FBgn0035906,38974
FBgn0262613,CG43139,FBgn0262613,FBgn0262613,12798276
FBgn0038054,CG5509,FBgn0038054,FBgn0038054,41539
FBgn0267597,lncRNA:CR45935,FBgn0267597,FBgn0267597,
FBgn0034403,CG18190,FBgn0034403,FBgn0034403,37179
FBgn0031452,Cwc25,FBgn0031452,FBgn0031452,33460
FBgn0053319,CR33319,FBgn0053319,FBgn0053319,
FBgn0034289,CG10910,FBgn0034289,FBgn0034289,37052
FBgn0039358,CG5028,FBgn0039358,FBgn0039358,43102
FBgn0036608,CG13040,FBgn0036608,FBgn0036608,39804
FBgn0037340,CG14671,FBgn0037340,FBgn0037340,40671
FBgn0039030,CG6660,FBgn0039030,FBgn0039030,42708
FBgn0262210,mir-927,FBgn0262210,FBgn0262210,
FBgn0039489,CG5880,FBgn0039489,FBgn0039489,43268
